date,rainfall_mm
2005-03-01,2.58
2005-04-01,6.34
2005-05-01,10.61
2005-06-01,0.74
2005-07-01,1.26
2005-08-01,1.7
2005-09-01,2.09
2005-10-01,1.99
2005-11-01,1.32
2005-12-01,0.04
2006-01-01,0.52
2006-02-01,2.51
2006-03-01,5.15
2006-04-01,9.25
2006-05-01,5.72
2006-06-01,3.94
2006-07-01,5.76
2006-08-01,4.34
2006-09-01,5.24
2006-10-01,5.4
2006-11-01,2.1
2006-12-01,2.05
2007-01-01,1.36
2007-02-01,2.11
2007-03-01,2.18
2007-04-01,6.92
2007-05-01,9.71
2007-06-01,3.32
2007-07-01,3.98
2007-08-01,6.35
2007-09-01,6.96
2007-10-01,3.16
2007-11-01,2.33
2007-12-01,0.0
2008-01-01,0.44
2008-02-01,0.31
2008-03-01,1.23
2008-04-01,6.06
2008-05-01,1.89
2008-06-01,2.25
2008-07-01,4.26
2008-08-01,5.36
2008-09-01,6.77
2008-10-01,7.08
2008-11-01,4.22
2008-12-01,0.09
2009-01-01,2.01
2009-02-01,0.23
2009-03-01,1.16
2009-04-01,6.06
2009-05-01,6.05
2009-06-01,2.4
2009-07-01,4.55
2009-08-01,2.57
2009-09-01,4.47
2009-10-01,5.49
2009-11-01,1.08
2009-12-01,2.7
2010-01-01,0.32
2010-02-01,4.75
2010-03-01,4.98
2010-04-01,9.12
2010-05-01,9.11
2010-06-01,5.23
2010-07-01,4.05
2010-08-01,4.77
2010-09-01,3.84
2010-10-01,3.35
2010-11-01,0.77
2010-12-01,0.2
2011-01-01,0.1
2011-02-01,0.32
2011-03-01,1.03
2011-04-01,3.17
2011-05-01,8.47
2011-06-01,3.04
2011-07-01,2.57
2011-08-01,1.0
2011-09-01,2.62
2011-10-01,2.84
2011-11-01,7.57
2011-12-01,0.37
2012-01-01,0.0
2012-02-01,0.09
2012-03-01,0.27
2012-04-01,12.65
2012-05-01,5.51
2012-06-01,1.83
2012-07-01,3.75
2012-08-01,14.41
2012-09-01,6.42
2012-10-01,3.99
2012-11-01,2.26
2012-12-01,1.07
2013-01-01,0.36
2013-02-01,0.16
2013-03-01,5.3
2013-04-01,14.08
2013-05-01,7.94
2013-06-01,6.67
2013-07-01,6.22
2013-08-01,4.9
2013-09-01,4.23
2013-10-01,9.02
2013-11-01,4.92
2013-12-01,0.12
2014-01-01,0.12
2014-02-01,1.57
2014-03-01,2.85
2014-04-01,6.05
2014-05-01,9.5
2014-06-01,3.3
2014-07-01,4.62
2014-08-01,4.24
2014-09-01,5.54
2014-10-01,6.73
2014-11-01,2.77
2014-12-01,1.71
2015-01-01,0.04
2015-02-01,0.51
2015-03-01,1.94
2015-04-01,4.65
2015-05-01,8.22
2015-06-01,7.42
2015-07-01,4.57
2015-08-01,3.61
2015-09-01,3.44
2015-10-01,7.07
2015-11-01,7.4
2015-12-01,3.77
2016-01-01,0.6
2016-02-01,0.57
2016-03-01,2.7
2016-04-01,11.87
2016-05-01,9.13
2016-06-01,3.82
2016-07-01,3.17
2016-08-01,4.5
2016-09-01,3.62
2016-10-01,7.82
2016-11-01,3.87
2016-12-01,1.84
2017-01-01,0.0
2017-02-01,1.83
2017-03-01,3.6
2017-04-01,5.28
2017-05-01,10.72
2017-06-01,3.19
2017-07-01,4.71
2017-08-01,5.37
2017-09-01,7.4
2017-10-01,9.06
2017-11-01,5.39
2017-12-01,0.36
2018-01-01,0.35
2018-02-01,3.73
2018-03-01,5.21
2018-04-01,15.34
2018-05-01,6.97
2018-06-01,3.38
2018-07-01,1.19
2018-08-01,4.82
2018-09-01,3.21
2018-10-01,4.51
2018-11-01,5.05
2018-12-01,0.65
2019-01-01,0.01
2019-02-01,0.24
2019-03-01,1.06
2019-04-01,5.99
2019-05-01,6.31
2019-06-01,5.3
2019-07-01,2.37
2019-08-01,5.3
2019-09-01,9.55
2019-10-01,8.31
2019-11-01,6.64
2019-12-01,3.34
2020-01-01,1.88
2020-02-01,2.32
2020-03-01,4.64
2020-04-01,18.1
2020-05-01,16.81
2020-06-01,9.34
2020-07-01,3.2
2020-08-01,5.77
2020-09-01,9.0
2020-10-01,8.74
2020-11-01,2.58
2020-12-01,2.83
2021-01-01,5.25
2021-02-01,1.01
2021-03-01,1.81
2021-04-01,8.92
2021-05-01,5.56
2021-06-01,1.37
2021-07-01,3.11
2021-08-01,7.8
2021-09-01,7.55
2021-10-01,8.7
2021-11-01,6.94
2021-12-01,2.05
2022-01-01,2.67
2022-02-01,0.72
2022-03-01,1.51
2022-04-01,19.1
2022-05-01,2.53
2022-06-01,4.6
2022-07-01,3.95
2022-08-01,2.53
2022-09-01,3.99
2022-10-01,6.97
2022-11-01,1.53
2022-12-01,1.71
2023-01-01,0.23
2023-02-01,0.51
2023-03-01,7.59
2023-04-01,8.42
2023-05-01,9.97
2023-06-01,4.93
2023-07-01,5.02
2023-08-01,3.37
2023-09-01,5.31
2023-10-01,10.18
2023-11-01,10.78
2023-12-01,0.52
2024-01-01,0.69
2024-02-01,6.04
2024-03-01,2.94
2024-04-01,11.43
2024-05-01,10.53
2024-06-01,6.67
2024-07-01,6.47
2024-08-01,3.93
2024-09-01,4.36
2024-10-01,10.82
2024-11-01,3.25
2024-12-01,0.4
