date,rainfall_mm
2005-03-01,3.62
2005-04-01,6.47
2005-05-01,8.48
2005-06-01,1.82
2005-07-01,3.02
2005-08-01,1.7
2005-09-01,2.85
2005-10-01,2.86
2005-11-01,1.81
2005-12-01,0.01
2006-01-01,0.57
2006-02-01,2.63
2006-03-01,4.54
2006-04-01,7.44
2006-05-01,8.86
2006-06-01,4.35
2006-07-01,7.71
2006-08-01,6.8
2006-09-01,6.47
2006-10-01,8.21
2006-11-01,6.48
2006-12-01,3.57
2007-01-01,2.28
2007-02-01,3.56
2007-03-01,3.78
2007-04-01,8.31
2007-05-01,10.36
2007-06-01,6.98
2007-07-01,7.94
2007-08-01,8.27
2007-09-01,6.88
2007-10-01,4.59
2007-11-01,3.09
2007-12-01,0.82
2008-01-01,2.22
2008-02-01,0.65
2008-03-01,2.06
2008-04-01,8.41
2008-05-01,3.46
2008-06-01,4.32
2008-07-01,4.47
2008-08-01,4.66
2008-09-01,4.77
2008-10-01,6.36
2008-11-01,4.1
2008-12-01,0.47
2009-01-01,2.26
2009-02-01,1.56
2009-03-01,2.67
2009-04-01,9.26
2009-05-01,4.54
2009-06-01,2.01
2009-07-01,3.82
2009-08-01,4.21
2009-09-01,5.67
2009-10-01,7.45
2009-11-01,1.68
2009-12-01,4.39
2010-01-01,1.31
2010-02-01,2.45
2010-03-01,3.79
2010-04-01,5.65
2010-05-01,9.85
2010-06-01,7.78
2010-07-01,5.08
2010-08-01,4.33
2010-09-01,5.55
2010-10-01,4.17
2010-11-01,2.25
2010-12-01,1.01
2011-01-01,0.98
2011-02-01,0.35
2011-03-01,1.97
2011-04-01,5.22
2011-05-01,6.34
2011-06-01,4.43
2011-07-01,2.39
2011-08-01,2.37
2011-09-01,2.98
2011-10-01,3.42
2011-11-01,6.86
2011-12-01,0.86
2012-01-01,0.11
2012-02-01,0.31
2012-03-01,0.7
2012-04-01,8.04
2012-05-01,6.27
2012-06-01,3.64
2012-07-01,4.87
2012-08-01,10.67
2012-09-01,7.77
2012-10-01,4.31
2012-11-01,2.85
2012-12-01,3.16
2013-01-01,1.11
2013-02-01,0.93
2013-03-01,4.55
2013-04-01,10.47
2013-05-01,10.6
2013-06-01,6.47
2013-07-01,5.4
2013-08-01,5.51
2013-09-01,4.72
2013-10-01,6.35
2013-11-01,5.87
2013-12-01,0.37
2014-01-01,0.11
2014-02-01,1.3
2014-03-01,4.06
2014-04-01,8.91
2014-05-01,10.68
2014-06-01,6.74
2014-07-01,5.46
2014-08-01,5.64
2014-09-01,7.48
2014-10-01,8.5
2014-11-01,3.55
2014-12-01,1.84
2015-01-01,0.05
2015-02-01,1.31
2015-03-01,2.56
2015-04-01,5.95
2015-05-01,7.22
2015-06-01,8.9
2015-07-01,6.7
2015-08-01,3.68
2015-09-01,2.4
2015-10-01,6.95
2015-11-01,3.9
2015-12-01,5.09
2016-01-01,1.01
2016-02-01,0.87
2016-03-01,3.73
2016-04-01,8.31
2016-05-01,9.44
2016-06-01,6.42
2016-07-01,5.14
2016-08-01,11.25
2016-09-01,7.97
2016-10-01,4.29
2016-11-01,1.38
2016-12-01,0.24
2017-01-01,0.24
2017-02-01,4.59
2017-03-01,2.21
2017-04-01,5.47
2017-05-01,8.87
2017-06-01,5.76
2017-07-01,7.14
2017-08-01,6.44
2017-09-01,8.49
2017-10-01,7.41
2017-11-01,2.92
2017-12-01,0.1
2018-01-01,0.07
2018-02-01,3.39
2018-03-01,2.72
2018-04-01,7.79
2018-05-01,10.31
2018-06-01,6.07
2018-07-01,1.94
2018-08-01,4.72
2018-09-01,1.3
2018-10-01,3.24
2018-11-01,4.01
2018-12-01,0.98
2019-01-01,0.0
2019-02-01,2.11
2019-03-01,1.99
2019-04-01,6.88
2019-05-01,6.05
2019-06-01,8.38
2019-07-01,6.54
2019-08-01,7.13
2019-09-01,9.67
2019-10-01,7.29
2019-11-01,4.18
2019-12-01,4.95
2020-01-01,3.64
2020-02-01,3.41
2020-03-01,4.06
2020-04-01,10.45
2020-05-01,9.8
2020-06-01,8.69
2020-07-01,7.25
2020-08-01,9.42
2020-09-01,9.34
2020-10-01,4.78
2020-11-01,3.08
2020-12-01,3.86
2021-01-01,8.37
2021-02-01,0.76
2021-03-01,1.21
2021-04-01,5.75
2021-05-01,10.0
2021-06-01,3.23
2021-07-01,9.1
2021-08-01,8.37
2021-09-01,7.6
2021-10-01,6.22
2021-11-01,1.71
2021-12-01,2.32
2022-01-01,2.51
2022-02-01,0.74
2022-03-01,1.57
2022-04-01,7.67
2022-05-01,4.93
2022-06-01,5.13
2022-07-01,9.29
2022-08-01,5.2
2022-09-01,5.82
2022-10-01,4.97
2022-11-01,0.96
2022-12-01,1.93
2023-01-01,0.25
2023-02-01,1.17
2023-03-01,5.49
2023-04-01,10.35
2023-05-01,8.43
2023-06-01,9.61
2023-07-01,6.32
2023-08-01,4.88
2023-09-01,5.58
2023-10-01,7.3
2023-11-01,9.14
2023-12-01,1.56
2024-01-01,1.6
2024-02-01,10.51
2024-03-01,4.0
2024-04-01,10.81
2024-05-01,5.29
2024-06-01,8.75
2024-07-01,13.44
2024-08-01,10.09
2024-09-01,6.44
2024-10-01,6.51
2024-11-01,1.9
2024-12-01,0.28
